# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.23216102623530951,2.746695471105814,4.897310319584743,-155.70040920908647,0.6964830787059286,3.000000000000006,1.3962204207320135,0.0,55.871095228961515,0.0
 0.2367305820574101,2.7437721889107283,4.895974719062847,-155.44510312059583,0.7101917461722305,3.000000000000018,1.328514361598856,0.0,54.20483206982624,0.0
 0.24127507003550325,2.7408142830670235,4.894607897621731,-155.19876991289993,0.7238252101065099,3.0,1.2654614605490868,0.0,52.62048644400695,0.0
 0.24579514452730505,2.737822253460203,4.893210206058238,-154.96092139437818,0.7373854335819153,3.0,1.2066699500182894,0.0,51.11327732255095,0.0
 0.2502914005359509,2.7347965999757724,4.8917819951692145,-154.73110301409508,0.7508742016078528,2.9999999999999876,1.1517868909938822,0.0,49.6787382050052,0.0
 0.2547643798692899,2.731737822499235,4.890323615751505,-154.50889104479774,0.7642931396078697,2.999999999999975,1.1004937931033592,0.0,48.312697408131875,0.0
 0.2592145765430505,2.728646420916095,4.888835418601955,-154.29389003949166,0.7776437296291516,3.0000000000000124,1.0525027854413935,0.0,47.011259075066434,0.0
 0.2636424415346504,2.7255228951118577,4.887317754517411,-154.08573053122214,0.7909273246039512,3.0,1.0075532633078013,0.0,45.77078496477351,0.0
 0.2680483869773627,2.7223677449720274,4.885770974294714,-153.88406694979724,0.8041451609320883,3.0000000000000253,0.9654089410603743,0.0,44.58787700681561,0.0
 0.2724327898705601,2.719181470382108,4.884195428730714,-153.68857573284703,0.8172983696116806,3.000000000000038,0.9258552654973656,0.0,43.45936104137231,0.0
 0.2767959953701992,2.715964571227604,4.882591468622254,-153.4989536097405,0.8303879861105979,2.999999999999987,0.8886971307837416,0.0,42.38227122384717,0.0
 0.28113831971408526,2.7127175473940195,4.880959444766179,-153.314916041656,0.843414959142256,2.9999999999999742,0.8537568676630629,0.0,41.35383569350888,0.0
 0.2854600528284688,2.70944089876686,4.879299707959334,-153.1361958005326,0.8563801584854066,3.0,0.8208724604245042,0.0,40.37146293038632,0.0
 0.2897614606558226,2.706135125231629,4.877612608998565,-152.96254167388213,0.8692843819674678,2.9999999999999742,0.7898959716066609,0.0,39.43272925438412,0.0
 0.2940427872380215,2.7028007266738308,4.8758984986807175,-152.79371728191666,0.8821283617140645,2.9999999999999742,0.7606921422451806,0.0,38.53536701215966,0.0
 0.2983042565844094,2.6994382029789703,4.874157727802635,-152.62949999664252,0.8949127697532281,2.999999999999987,0.7331371478922399,0.0,37.677253705581805,0.0
 0.30254607435022435,2.6960480540325507,4.872390647161165,-152.46967995250708,0.907638223050673,3.000000000000013,0.7071174942436182,0.0,36.85640188830625,0.0
 0.3067684293474463,2.692630779720078,4.870597607553151,-152.31405913981436,0.9203052880423388,2.9999999999999867,0.6825290284283888,0.0,36.070949741936,0.0
 0.31097149490725023,2.689186879927056,4.868778959775438,-152.16245057324463,0.9329144847217505,2.9999999999999867,0.659276060008235,0.0,35.31915240934732,0.0
 0.3151554301107389,2.685716854538989,4.866935054624872,-152.01467752812178,0.9454662903322164,2.9999999999999867,0.6372705734965038,0.0,34.59937396239563,0.0
 0.3193203809025586,2.682221203441381,4.8650662428982985,-151.87057283814062,0.9579611427076756,3.0000000000000133,0.6164315229905394,0.0,33.91007989147085,0.0
 0.32346648110012616,2.678700426519737,4.863172875392561,-151.72997824920307,0.9703994433003784,3.0000000000000266,0.5966842003938909,0.0,33.24983023390217,0.0
 0.32759385330968177,2.6751550236595607,4.861255302904508,-151.59274382392323,0.9827815599290453,3.0,0.5779596683402486,0.0,32.61727324411452,0.0
 0.33170260975898974,2.6715854947463575,4.85931387623098,-151.45872739212263,0.9951078292769692,3.0,0.5601942487128831,0.0,32.011139344295174,0.0
 0.3357928530553523,2.667992339665631,4.857348946168826,-151.3277940440107,1.007378559166057,3.000000000000027,0.543329064675141,0.0,31.430235809005563,0.0
 0.3398646768765921,2.6643760583028855,4.855360863514889,-151.1998156611364,1.0195940306297764,3.0,0.527309626089884,0.0,30.87344159505842,0.0
 0.343918166601762,2.6607371505436257,4.853349979066017,-151.0746704828502,1.0317544998052859,2.9999999999999587,0.5120854555020927,0.0,30.339702730486906,0.0
 0.347953399887587,2.6570761162733567,4.851316643619052,-150.9522427045101,1.043860199662761,3.0000000000000275,0.4976097498239568,0.0,29.828027874800686,0.0
 0.35197044719594694,2.6533934553775813,4.84926120797084,-150.83242210542195,1.055911341587841,3.0000000000000275,0.48383907650287916,0.0,29.33748442684749,0.0
